orderday,order_id,delivery_deviation,median_delivery_handover_min_same_location,vehicle_type,is_pooled,has_alcohol,is_new_courier,is_large_order,delivery_handover_min
2025-11-06,727234,2.87,1.9177,MOPED,0,0,0,0,2.4
2025-11-13,996048,2.82,4.7808,MOPED,0,0,0,0,4.63
2025-10-13,730271,0.99,2.0933,CAR,0,0,0,0,1.75
2025-10-13,566960,3.07,2.4446,BIKE,1,0,0,0,5.37
2025-10-19,811851,7.8,3.8191,CAR,1,0,0,0,11.89
2025-11-18,224123,1.44,4.3622,BIKE,0,0,0,1,3.25
2025-10-17,405628,2.52,3.7875,CAR,0,0,1,0,5.39
2025-10-20,182989,5.05,3.9415,BIKE,0,0,0,0,8.79
2025-11-08,398356,1.32,2.1867,BIKE,0,0,0,0,2.74
2025-10-15,929957,3.14,2.8301,MOPED,1,0,0,0,3.1
2025-11-25,278274,7.17,1.4227,BIKE,0,0,1,0,10.2
2025-11-02,787995,11.26,2.402,BIKE,0,0,1,0,22.17
2025-10-29,425352,4.69,1.9967,BIKE,0,0,0,1,3.47
2025-10-08,920260,2.55,3.4996,CAR,0,0,1,0,4.21
2025-10-21,511927,2.51,8.0869,CAR,0,0,1,0,10.06
2025-11-23,889852,4.36,4.6296,CAR,0,0,1,0,12.24
2025-11-09,983184,4.67,1.2854,CAR,0,0,1,0,5.45
2025-10-10,231373,10.27,1.8426,BIKE,0,0,0,0,12.85
2025-11-18,538452,6.59,2.0354,BIKE,0,0,0,1,4.88
2025-10-01,215294,4.23,1.6471,CAR,0,0,1,0,5.08
2025-11-01,559451,3.43,3.1175,CAR,0,0,1,0,6.19
2025-10-14,165726,5.55,2.0408,BIKE,1,0,0,0,4.27
2025-10-28,241564,2.9,3.1916,BIKE,0,0,0,0,5.74
2025-11-09,477812,3.62,3.7878,BIKE,0,0,0,0,5.46
2025-11-21,368246,2.62,4.5273,BIKE,1,0,0,0,5.77
2025-10-27,805696,1.22,3.6966,BIKE,1,0,0,0,3.03
2025-11-29,218015,4.74,3.9487,BIKE,1,0,1,0,13.02
2025-10-15,840674,9.89,3.4317,BIKE,0,0,1,0,18.46
2025-11-22,354079,1.79,2.306,CAR,0,0,1,0,4.77
2025-10-25,650929,4.17,2.5302,CAR,0,0,0,0,3.48
2025-11-19,789944,2.85,2.0137,BIKE,0,0,1,0,4.08
2025-10-01,788105,5.26,6.0259,BIKE,0,0,0,0,9.27
2025-11-24,613758,3.72,1.8841,MOPED,1,0,0,0,3.57
2025-11-11,465890,2.05,4.9633,BIKE,0,0,1,0,6.0
2025-10-04,545101,2.48,1.8926,MOPED,0,0,0,0,1.15
2025-11-08,136631,2.68,4.642,BIKE,0,0,0,0,4.03
2025-10-27,866577,7.94,4.9993,CAR,0,0,1,0,21.24
2025-10-31,172991,7.74,5.3319,BIKE,1,0,1,1,22.32
2025-11-20,104014,3.47,2.2791,BIKE,0,0,1,0,3.35
2025-11-12,373237,7.49,3.7081,MOPED,0,0,0,0,9.72
2025-10-20,118070,3.72,2.7427,MOPED,0,0,0,0,4.59
2025-11-11,922209,3.44,2.435,BIKE,1,0,0,0,5.45
2025-10-24,156958,4.17,3.541,MOPED,1,1,0,0,5.89
2025-10-17,182074,4.68,4.7211,BIKE,0,0,1,0,9.41
2025-10-30,635017,3.07,2.7489,CAR,0,0,1,0,4.71
2025-11-08,855073,4.1,3.9469,BIKE,0,0,1,0,11.06
2025-10-07,276089,6.01,2.4133,BIKE,1,0,0,0,5.55
2025-11-23,297392,4.33,2.2773,CAR,0,0,1,0,6.15
2025-11-28,258823,4.14,3.0661,BIKE,0,0,1,0,7.49
2025-11-02,730152,5.19,3.1398,BIKE,0,0,0,0,7.35
2025-11-28,493002,5.66,4.4758,BIKE,1,0,0,0,7.89
2025-11-11,833429,3.93,2.0788,BIKE,1,0,1,0,5.4
2025-10-04,598863,3.2,7.5642,CAR,0,1,0,0,17.52
2025-10-08,467654,4.46,1.6178,BIKE,0,0,1,0,3.66
2025-10-02,679036,1.83,3.7991,CAR,0,0,0,1,4.79
2025-11-11,630089,3.65,3.1143,BIKE,0,0,0,1,4.34
2025-10-29,250262,1.18,2.6895,BIKE,0,0,1,0,2.87
2025-11-28,542905,1.75,3.2523,BIKE,1,0,1,0,4.95
2025-11-03,335362,1.63,4.483,CAR,1,0,1,0,6.3
2025-11-22,544209,6.85,4.7446,BIKE,1,0,1,0,23.78
2025-10-17,653880,4.08,3.1985,BIKE,0,0,1,0,10.13
2025-11-09,897079,2.16,3.9507,BIKE,0,0,1,0,7.26
2025-11-27,764076,5.18,2.0069,CAR,1,0,1,1,14.75
2025-10-20,319963,6.65,3.2407,BIKE,0,0,1,0,16.31
2025-11-07,580761,5.23,4.0446,CAR,0,1,0,0,12.64
2025-10-29,348710,3.69,1.2594,BIKE,0,0,0,0,2.91
2025-10-06,320984,4.56,3.5918,BIKE,1,0,1,0,9.41
2025-10-20,997059,6.36,3.2611,BIKE,1,0,1,0,12.61
2025-11-22,956748,3.21,5.5597,BIKE,0,0,1,0,7.32
2025-10-27,882355,4.12,3.7121,BIKE,0,0,0,0,3.36
2025-10-06,364512,3.57,4.1756,MOPED,1,0,0,0,4.77
2025-11-18,701863,1.81,3.1311,BIKE,1,0,0,0,2.49
2025-10-06,368799,6.41,4.4174,BIKE,0,0,0,0,10.91
2025-10-07,694319,2.62,2.0283,BIKE,0,0,1,0,5.15
2025-11-07,584299,6.56,3.9199,BIKE,0,0,0,0,13.2
2025-11-05,712210,2.66,5.3896,CAR,1,1,0,0,11.87
2025-10-06,548982,4.33,5.0203,BIKE,0,1,1,0,8.19
2025-11-03,224046,8.62,3.5186,CAR,0,0,1,0,21.81
2025-10-01,506619,3.13,3.9358,BIKE,0,0,0,0,5.02
2025-10-30,132097,4.03,4.8972,BIKE,0,0,0,0,6.29
2025-10-22,766326,1.65,2.1847,BIKE,0,0,0,0,1.39
2025-11-17,749150,2.91,4.1671,BIKE,1,0,1,0,7.42
2025-10-17,330229,1.56,1.4812,BIKE,0,0,1,1,2.88
2025-11-11,218834,5.03,4.8049,BIKE,0,0,0,0,8.73
2025-10-20,193848,6.15,2.9931,BIKE,0,0,1,0,9.5
2025-11-01,152921,3.63,3.3669,CAR,1,0,0,0,6.52
2025-11-01,805086,4.68,2.7939,BIKE,1,0,0,0,6.5
2025-10-06,750429,3.45,3.4268,CAR,0,0,1,0,6.08
2025-10-06,805660,5.87,3.8385,BIKE,0,0,1,0,12.85
2025-10-08,384821,4.33,4.6198,CAR,0,0,1,0,11.28
2025-11-13,155609,1.5,5.6184,BIKE,0,0,1,0,5.54
2025-10-11,327897,6.49,3.5474,BIKE,0,0,1,1,17.91
2025-10-29,131024,3.34,1.7224,MOPED,1,0,0,0,2.09
2025-11-02,170313,2.15,5.6306,BIKE,0,0,0,0,4.07
2025-10-01,489957,3.26,1.8818,BIKE,1,0,1,0,6.09
2025-10-27,284078,1.57,2.9484,BIKE,0,0,0,0,2.56
2025-10-08,457429,2.17,2.8686,BIKE,0,0,0,0,2.68
2025-10-13,561243,4.36,3.4973,MOPED,0,0,0,1,5.89
2025-11-06,213632,4.54,2.0678,CAR,0,0,1,0,5.45
2025-11-06,351451,4.73,2.0234,CAR,0,0,0,0,6.41
2025-11-11,103051,4.06,3.4528,MOPED,1,0,0,0,5.57
2025-11-20,804107,2.87,2.5278,BIKE,0,0,1,0,4.6
2025-11-11,476836,3.95,5.7115,BIKE,0,0,1,0,12.28
2025-10-29,711523,3.26,2.799,CAR,1,0,0,0,5.76
2025-10-26,821772,1.8,2.292,BIKE,1,0,1,0,3.93
2025-11-10,289407,2.76,6.4005,BIKE,0,0,0,0,9.97
2025-10-26,549395,6.33,4.1602,BIKE,1,0,1,0,10.11
2025-11-01,311810,5.62,1.5176,BIKE,0,0,0,0,4.87
2025-11-11,827975,8.77,3.7699,CAR,0,0,1,0,24.74
2025-11-29,173523,4.23,4.1846,BIKE,1,0,0,0,4.69
2025-10-24,860463,9.69,3.5193,BIKE,0,0,1,0,17.7
2025-10-13,333841,1.7,5.5123,MOPED,0,0,0,0,4.38
2025-10-11,903451,4.53,4.1548,BIKE,0,0,0,1,7.82
2025-11-26,970045,4.23,1.6999,BIKE,0,0,1,0,4.78
2025-10-05,322866,3.28,2.4528,BIKE,0,0,0,0,2.77
2025-10-01,186672,5.19,2.1607,CAR,0,0,0,0,5.47
2025-11-03,698135,4.14,3.3217,BIKE,0,0,0,0,3.06
2025-11-13,444894,2.81,4.9576,BIKE,0,0,0,1,9.3
2025-11-24,834994,4.0,2.9997,CAR,0,0,0,0,4.77
2025-11-01,128251,7.41,3.154,BIKE,0,1,0,0,8.45
2025-10-13,727769,4.44,2.3411,BIKE,0,0,0,1,4.22
2025-10-17,474710,5.55,4.6317,CAR,1,0,1,0,10.91
2025-10-02,650233,3.53,5.487,MOPED,0,0,0,0,7.61
2025-10-21,977284,5.08,3.4383,MOPED,0,0,0,0,6.83
2025-10-21,132217,2.22,6.1995,BIKE,1,0,1,0,7.62
2025-10-06,108308,3.16,2.8067,MOPED,0,0,0,0,3.35
2025-11-23,368093,3.85,1.9473,CAR,0,0,1,1,5.98
2025-10-30,283062,2.14,4.7048,BIKE,1,0,0,0,2.55
2025-11-28,494366,2.68,3.3546,CAR,0,0,1,0,6.99
2025-10-15,844840,4.74,2.7645,BIKE,0,0,1,0,7.18
2025-10-15,200235,4.33,3.586,CAR,1,0,1,0,10.62
2025-11-14,174740,6.07,1.7862,CAR,0,0,0,0,7.16
2025-11-16,478496,3.0,1.6527,CAR,0,0,1,0,5.41
2025-10-09,953049,4.17,3.6079,BIKE,0,0,1,0,7.73
2025-10-12,850201,2.9,4.1055,CAR,0,0,0,0,4.94
2025-10-07,903328,5.77,5.8084,BIKE,0,0,1,0,17.79
2025-10-24,277247,7.35,4.8474,MOPED,0,0,0,1,13.82
2025-10-21,763165,5.16,4.4228,CAR,1,0,0,0,11.77
2025-10-09,629525,6.89,5.5609,BIKE,1,0,0,0,16.42
2025-11-01,120056,4.12,4.1912,BIKE,0,0,1,1,8.55
2025-10-02,276615,6.07,3.042,CAR,1,0,0,0,7.2
2025-10-07,287628,4.21,4.8927,BIKE,0,0,0,0,4.9
2025-10-02,738836,2.43,4.828,CAR,0,0,1,0,8.61
2025-11-25,473632,4.59,3.4712,BIKE,1,0,0,0,3.09
2025-11-14,234415,2.47,2.127,CAR,0,0,1,0,2.08
2025-11-22,546438,3.43,4.7703,BIKE,0,0,0,0,3.67
2025-11-28,653663,5.6,4.1738,MOPED,0,0,0,0,6.01
2025-11-25,765022,4.03,4.3964,CAR,0,0,1,0,9.55
2025-11-22,641252,2.19,4.8353,BIKE,0,0,0,0,2.74
2025-10-15,737717,1.57,2.4222,MOPED,1,0,1,0,2.54
2025-11-04,352764,5.9,1.5523,BIKE,0,0,0,0,6.76
2025-11-20,814998,8.8,4.2318,CAR,0,0,0,0,17.61
2025-10-06,566882,2.81,5.4194,BIKE,0,0,0,1,7.53
2025-11-28,840427,1.77,3.9806,BIKE,0,0,1,1,4.97
2025-10-07,612153,3.45,1.8694,BIKE,1,0,1,0,7.18
2025-10-11,167215,2.54,3.8173,BIKE,1,0,0,0,1.74
2025-11-24,955474,2.93,2.1982,CAR,1,0,0,0,2.28
2025-10-03,244356,5.5,1.8215,CAR,0,0,0,0,3.38
2025-11-03,303861,3.95,3.4714,BIKE,1,0,1,0,6.15
2025-10-31,455612,2.68,3.7056,BIKE,0,0,0,0,5.01
2025-10-21,554605,5.44,3.351,CAR,0,0,1,0,15.73
2025-10-29,109435,5.66,4.1112,BIKE,0,0,1,0,11.29
2025-10-19,547556,3.43,2.5354,BIKE,1,0,1,0,6.43
2025-10-07,799438,4.34,3.5984,BIKE,0,0,1,0,4.39
2025-11-12,965264,5.26,2.8744,BIKE,0,0,0,0,6.35
2025-10-11,675581,5.02,3.1558,BIKE,0,0,0,0,4.84
2025-10-03,178781,4.14,3.8575,CAR,0,0,0,0,4.62
2025-11-25,291475,8.3,5.1589,BIKE,1,0,0,0,14.86
2025-11-08,260196,5.43,3.8924,CAR,0,0,0,0,7.57
2025-11-12,326507,3.24,4.4043,BIKE,0,0,1,0,9.35
2025-11-25,406063,3.25,3.4955,BIKE,0,0,0,0,2.72
2025-11-13,864121,3.07,4.1877,BIKE,1,0,1,0,5.6
2025-11-14,876665,5.56,5.1113,CAR,0,0,0,0,12.58
2025-11-29,790607,2.97,6.8755,BIKE,0,0,1,1,8.12
2025-11-02,221172,3.28,5.4445,BIKE,0,0,0,0,3.57
2025-10-28,456902,6.88,3.4082,CAR,0,0,1,0,22.73
2025-11-08,584963,4.46,5.318,BIKE,1,0,1,1,10.22
2025-11-21,555968,7.38,4.2842,CAR,1,0,0,0,12.96
2025-11-01,418717,6.04,2.7353,MOPED,0,0,0,1,7.32
2025-11-26,159101,2.25,4.306,BIKE,0,0,0,0,5.31
2025-11-21,595972,3.85,2.1944,BIKE,0,0,1,0,5.32
2025-10-04,388790,6.65,4.3084,BIKE,0,0,0,0,10.36
2025-11-04,990617,2.2,6.5802,CAR,0,0,1,0,9.86
2025-10-17,647337,5.0,4.7361,BIKE,0,0,1,0,12.63
2025-11-04,834965,3.98,5.4172,CAR,1,0,1,0,13.85
2025-11-11,460260,1.69,3.001,CAR,1,0,1,0,6.63
2025-11-06,983811,4.31,4.1772,BIKE,1,0,1,0,7.86
2025-11-29,692673,2.67,4.5259,CAR,0,0,1,0,5.67
2025-10-26,750419,2.26,3.0896,BIKE,1,0,0,0,2.92
2025-11-17,533374,4.07,4.502,BIKE,0,0,0,0,4.88
2025-10-17,820777,1.54,4.1367,CAR,0,1,0,0,10.5
2025-11-03,647577,2.89,4.5204,BIKE,1,0,1,1,5.34
2025-10-08,987225,5.61,5.5721,CAR,1,0,0,0,12.46
2025-10-09,371967,2.61,4.1304,CAR,1,0,0,0,3.24
2025-10-07,291232,8.18,3.3256,BIKE,1,0,0,0,12.24
2025-10-01,404119,2.47,3.3571,CAR,0,0,0,0,4.11
2025-11-21,109540,3.07,3.4298,BIKE,1,0,0,0,5.3
2025-11-09,640652,2.28,2.495,CAR,0,0,0,0,2.93
2025-11-10,497827,4.61,5.4029,CAR,0,0,0,0,8.28
2025-11-21,651951,8.04,4.9831,BIKE,1,1,1,0,22.32
2025-10-16,151991,2.46,5.1049,BIKE,1,0,1,0,9.26
2025-11-19,288751,1.45,6.0566,CAR,0,0,1,0,10.28
2025-10-02,466326,7.0,3.7442,CAR,1,0,0,0,12.22
2025-11-21,786337,8.82,1.7272,BIKE,0,0,0,1,9.39
2025-10-08,718992,1.5,4.4122,BIKE,1,0,0,0,3.92
2025-10-22,149115,5.1,4.3521,BIKE,0,0,0,1,12.73
2025-11-27,453151,4.54,6.1431,BIKE,0,0,0,0,8.04
2025-11-25,843583,2.74,5.2005,CAR,1,0,0,0,5.04
2025-10-27,291962,2.02,3.6655,BIKE,1,0,0,0,5.22
2025-10-18,821747,6.66,3.2918,CAR,1,0,0,0,10.44
2025-10-16,249143,4.44,5.0563,MOPED,1,0,0,0,7.62
2025-11-20,814635,4.61,1.0208,MOPED,0,0,0,0,1.87
2025-10-26,636226,2.97,3.8183,BIKE,0,0,1,0,6.19
2025-10-22,453824,2.72,4.9518,CAR,1,0,0,1,8.32
2025-11-27,104000,1.19,3.3219,MOPED,1,0,0,0,2.33
2025-10-01,825948,3.62,2.9962,BIKE,0,0,0,0,3.8
2025-11-01,987474,8.33,3.8962,BIKE,0,0,0,0,12.77
2025-11-15,455754,2.6,5.7183,MOPED,0,0,0,0,5.14
2025-10-22,351492,1.89,4.1311,BIKE,0,0,0,0,3.56
2025-10-27,990123,5.04,2.6579,MOPED,1,0,0,0,8.39
2025-11-07,599522,5.53,5.4565,BIKE,0,0,1,0,11.57
2025-11-13,591072,3.03,5.8448,BIKE,0,0,0,0,4.82
2025-11-02,138304,3.41,2.5177,BIKE,1,0,0,0,3.07
2025-10-30,604999,4.63,9.3768,BIKE,0,0,0,0,10.44
2025-10-19,431593,3.75,3.4808,BIKE,1,0,1,0,5.67
2025-11-02,707274,6.69,4.9568,BIKE,0,0,0,0,10.16
2025-10-25,208940,1.73,2.635,BIKE,0,0,0,0,3.09
2025-10-06,924926,7.5,2.9139,BIKE,0,0,0,0,7.15
2025-11-17,365517,4.27,3.5737,CAR,0,0,1,0,7.78
2025-11-29,767521,8.12,1.5574,BIKE,1,0,1,1,15.33
2025-10-29,721820,5.83,4.7333,CAR,0,0,1,0,12.06
2025-11-29,979090,4.18,1.5377,CAR,0,0,0,0,4.49
2025-10-15,485777,5.93,3.5015,BIKE,1,0,1,0,10.94
2025-10-12,724674,3.33,2.6637,BIKE,0,0,1,0,3.47
2025-11-28,651638,2.75,4.3316,MOPED,1,0,0,0,5.11
2025-11-07,717296,6.08,1.3135,CAR,0,1,0,0,14.32
2025-10-15,980729,2.66,1.7219,BIKE,0,0,1,0,2.78
2025-10-31,649639,5.59,2.7471,CAR,0,0,1,0,8.45
2025-11-19,712956,4.12,4.2365,BIKE,0,0,0,0,4.89
2025-10-01,738873,1.27,3.7898,BIKE,0,0,1,1,5.35
2025-10-20,437497,3.04,5.1416,BIKE,0,0,0,0,4.22
2025-10-29,307869,4.79,3.6291,BIKE,0,0,0,0,5.66
2025-11-17,165953,3.31,3.4579,MOPED,1,0,0,0,3.47
2025-10-11,943890,1.14,2.2496,CAR,1,0,0,0,2.17
2025-10-16,906790,4.41,3.4555,BIKE,0,0,0,0,4.68
2025-10-16,103267,5.06,1.4195,BIKE,0,0,0,0,2.31
2025-11-02,182745,3.2,2.4313,BIKE,0,0,0,0,5.2
2025-11-24,976020,5.29,4.1501,BIKE,1,0,1,0,12.06
2025-10-19,924945,10.15,3.7296,BIKE,0,0,0,0,15.39
2025-10-25,257164,2.81,3.1541,BIKE,0,0,0,0,3.78
2025-11-19,635626,9.33,2.7351,BIKE,0,0,0,0,14.93
2025-11-03,231484,4.95,1.6568,MOPED,0,0,0,0,4.36
2025-11-08,631831,2.63,1.3335,MOPED,1,0,1,0,4.04
2025-11-18,160692,4.93,6.0054,CAR,1,0,1,0,12.29
2025-11-01,320156,5.69,3.5316,BIKE,0,0,0,0,6.5
2025-11-26,323992,3.54,5.0886,BIKE,0,0,1,0,8.37
2025-11-08,616771,2.72,2.1487,MOPED,0,0,0,0,2.94
2025-10-03,930857,4.41,3.879,CAR,1,0,1,0,10.64
2025-10-13,663044,8.94,2.6288,BIKE,0,0,0,0,7.14
2025-10-30,643176,3.47,2.587,BIKE,0,0,0,0,7.04
2025-10-23,791095,4.0,4.6034,MOPED,0,0,0,0,8.56
2025-11-29,933727,8.4,3.3226,BIKE,0,0,1,0,14.65
2025-10-30,214352,3.49,1.9575,BIKE,1,0,1,0,5.82
2025-10-12,969474,5.23,3.6154,MOPED,0,0,0,0,5.49
2025-11-14,185999,6.29,2.6152,BIKE,0,0,0,0,5.23
2025-11-07,117955,3.68,1.9058,BIKE,0,0,1,0,3.74
2025-10-24,924273,4.73,2.3248,BIKE,0,0,0,0,3.95
2025-10-24,170640,5.64,7.2794,CAR,1,0,0,0,15.03
2025-10-30,296582,3.32,5.4476,CAR,0,0,0,0,7.16
2025-10-17,844086,6.1,1.4489,BIKE,0,0,0,0,4.47
2025-10-15,500573,3.08,3.2355,BIKE,1,0,0,0,2.71
2025-11-05,525695,2.89,3.3291,BIKE,0,0,1,0,6.02
2025-11-19,161476,1.89,3.1379,BIKE,1,0,1,0,6.39
2025-10-24,406955,3.15,2.6724,BIKE,1,0,0,0,3.5
2025-11-01,267280,2.7,4.6076,BIKE,0,0,1,0,6.35
2025-10-24,775510,3.32,4.9465,BIKE,0,0,1,0,12.23
2025-10-03,695468,5.51,5.1392,MOPED,0,0,1,0,14.79
2025-11-21,798646,1.71,3.9482,BIKE,0,0,0,0,2.42
2025-11-14,737144,1.51,4.3795,BIKE,0,0,0,0,2.38
2025-10-01,954882,2.79,3.0417,BIKE,1,0,0,0,2.68
2025-10-20,514568,5.11,1.7929,CAR,1,0,1,0,8.17
2025-10-21,286141,4.69,1.7709,BIKE,0,0,1,0,8.08
2025-10-12,998320,2.77,2.4712,BIKE,1,0,0,0,3.73
2025-11-25,734736,7.28,3.22,CAR,0,0,1,0,11.74
2025-11-05,638685,2.92,2.0497,MOPED,0,0,0,0,3.38
2025-11-13,278031,5.11,2.1932,CAR,0,0,0,0,4.33
2025-10-21,219180,3.38,3.0008,BIKE,0,1,1,0,10.77
2025-10-19,166234,2.63,4.808,BIKE,1,0,0,0,4.27
2025-10-19,664242,3.0,3.9545,CAR,0,0,0,0,3.65
2025-11-06,278352,5.85,2.4589,BIKE,0,0,1,0,9.04
2025-10-02,179459,4.86,3.5445,BIKE,0,0,0,0,7.23
2025-11-02,509995,6.58,2.0084,MOPED,0,0,0,0,6.66
2025-11-06,295004,4.86,2.4589,CAR,1,0,1,0,8.99
2025-10-10,566152,1.81,1.726,CAR,1,0,0,0,2.81
2025-10-30,159163,4.89,3.1171,CAR,0,0,1,0,9.66
2025-10-17,575853,5.25,3.2746,CAR,0,0,0,0,8.17
2025-10-30,151934,3.36,4.7075,BIKE,0,1,0,0,4.19
2025-10-14,820255,7.08,2.3229,MOPED,0,0,0,0,6.93
2025-10-05,525523,2.35,4.1553,BIKE,0,0,1,0,6.59
2025-11-05,940530,5.5,7.1293,BIKE,1,0,1,0,11.99
2025-10-13,554137,1.43,2.338,BIKE,0,0,0,0,2.21
2025-11-27,105486,5.69,1.8041,BIKE,0,0,1,0,6.24
2025-10-16,239407,2.36,2.073,BIKE,0,0,1,0,3.4
2025-10-13,973332,4.66,4.0358,BIKE,0,0,1,0,8.91
2025-11-28,750308,7.99,6.5677,BIKE,0,0,0,0,11.89
2025-10-29,727083,6.12,6.4753,BIKE,0,0,0,0,10.11
2025-10-24,320184,7.48,4.7746,BIKE,0,0,0,0,16.13
2025-10-18,766490,7.1,4.8345,BIKE,0,0,1,0,10.54
2025-11-08,449652,3.12,4.1519,BIKE,0,0,1,0,9.45
2025-10-08,861315,5.47,4.5708,CAR,0,0,0,0,7.75
2025-10-05,742612,1.71,3.9093,BIKE,1,0,0,0,2.94
2025-11-17,422710,2.88,2.5257,BIKE,1,0,0,0,3.43
2025-10-03,389336,3.35,5.6901,CAR,0,0,0,0,4.82
2025-10-06,887494,1.59,2.5498,CAR,0,0,1,0,3.38
2025-10-17,189780,5.37,5.9474,CAR,0,0,1,0,17.23
2025-11-20,252617,5.94,4.0815,CAR,1,0,0,1,17.04
2025-11-26,645977,2.48,3.2139,CAR,0,0,0,0,2.77
2025-11-12,897606,4.67,5.8821,BIKE,1,0,1,0,9.55
2025-11-11,450605,4.61,3.8385,CAR,1,0,0,0,8.66
2025-10-29,989465,2.69,2.7122,BIKE,1,0,0,0,2.82
2025-11-22,633636,3.73,2.1739,CAR,1,0,0,0,4.7
2025-10-22,138102,1.92,0.8602,CAR,0,0,0,0,1.85
2025-11-10,174460,3.41,7.1006,CAR,0,0,1,0,7.84
2025-11-12,464778,6.6,2.4867,BIKE,0,0,0,0,10.39
2025-11-03,189930,2.79,4.9846,CAR,0,0,1,0,8.4
2025-11-24,631089,10.52,2.4004,BIKE,0,0,0,0,13.1
2025-10-06,727438,1.98,3.7119,BIKE,0,0,0,0,3.28
2025-11-12,827627,3.56,4.129,BIKE,1,0,1,0,8.17
2025-11-29,279208,2.92,2.0903,CAR,0,0,1,0,4.95
2025-11-10,254697,3.71,4.9722,BIKE,1,0,0,0,7.73
2025-10-27,313945,8.05,3.2229,BIKE,0,0,0,0,9.46
2025-11-18,331915,2.48,4.2899,BIKE,1,0,0,0,4.55
2025-10-14,827952,3.24,5.9334,CAR,0,0,0,0,6.22
2025-10-20,308124,5.63,4.5951,CAR,0,0,1,0,13.97
2025-10-27,537477,4.25,3.356,CAR,0,0,0,0,5.82
2025-10-03,625830,4.43,7.0302,BIKE,1,0,0,1,7.07
2025-10-17,383821,2.5,3.4221,MOPED,0,0,0,0,2.86
2025-10-04,277804,3.91,3.6087,CAR,1,0,0,0,3.85
2025-11-11,805703,7.14,3.267,CAR,0,0,0,1,17.3
2025-10-13,139081,1.81,2.1028,CAR,0,0,0,1,3.71
2025-11-23,818216,2.86,2.002,MOPED,0,0,1,0,2.88
2025-10-01,455249,1.64,2.7952,CAR,1,0,1,0,5.56
2025-11-10,319930,5.3,2.3065,BIKE,0,0,0,0,4.49
2025-10-21,905497,7.48,3.1235,BIKE,1,0,1,0,14.99
2025-10-03,617313,3.7,4.7422,CAR,0,0,1,0,5.68
2025-11-16,314532,2.45,2.9641,BIKE,0,0,0,0,3.39
2025-10-25,712380,2.49,3.7874,CAR,0,0,1,0,6.67
2025-11-11,619332,3.5,2.8506,BIKE,0,0,0,0,2.35
2025-11-13,416837,3.49,8.6168,BIKE,0,0,0,0,11.08
2025-11-28,389106,6.4,6.0461,BIKE,1,0,0,0,16.01
2025-10-01,128295,2.9,3.1608,CAR,1,0,1,0,6.73
2025-10-14,113807,5.04,3.863,CAR,0,0,0,0,6.61
2025-11-03,535564,3.48,1.9978,BIKE,0,0,0,0,2.81
2025-11-09,257504,2.79,3.2025,BIKE,0,0,1,0,7.59
2025-10-03,338067,3.44,2.743,BIKE,1,0,1,0,8.96
2025-11-11,585008,4.8,4.6006,BIKE,1,0,1,1,11.25
2025-10-09,792440,6.41,2.3903,BIKE,0,0,0,0,4.28
2025-10-05,494540,3.58,6.3693,CAR,0,0,1,0,10.45
2025-10-25,977699,2.22,3.3946,MOPED,1,0,0,0,4.8
2025-11-29,617923,6.68,2.4528,BIKE,0,0,1,0,8.62
2025-11-02,266981,2.59,3.5251,BIKE,1,0,0,0,2.98
2025-10-05,844699,4.62,4.5903,CAR,0,0,1,0,15.97
2025-10-12,119870,4.01,4.2389,MOPED,0,0,0,0,3.88
2025-11-21,303196,3.75,3.6972,MOPED,0,0,1,0,9.52
2025-11-08,348683,3.18,4.8316,BIKE,0,0,0,0,5.11
2025-10-11,334677,5.53,4.7256,BIKE,1,0,0,0,8.77
2025-11-02,126790,0.68,4.7342,BIKE,0,0,0,0,3.15
2025-10-16,743162,7.16,3.126,CAR,0,0,0,0,9.6
2025-10-03,911721,2.57,3.1174,CAR,1,0,0,0,3.97
2025-10-05,548345,4.97,3.2114,BIKE,0,0,0,0,4.6
2025-11-09,849074,4.84,2.8643,CAR,0,0,1,0,7.68
2025-11-25,587462,7.67,3.626,BIKE,0,0,1,0,17.41
2025-10-19,639773,4.48,3.4741,MOPED,0,0,0,0,4.01
2025-11-17,930914,2.68,6.3634,BIKE,0,0,0,0,6.83
2025-10-11,186188,1.82,2.8519,BIKE,0,0,0,0,2.41
2025-10-21,629036,3.41,2.3334,BIKE,0,0,0,0,2.37
2025-11-29,842129,1.52,4.4397,BIKE,0,0,0,0,3.16
2025-10-09,764795,2.96,3.5789,CAR,0,0,1,0,7.11
2025-11-12,890141,3.5,2.6477,BIKE,0,0,1,0,4.45
2025-10-18,748249,2.87,4.6669,CAR,0,0,0,1,8.56
2025-10-12,130355,4.14,3.1219,BIKE,0,0,1,0,8.34
2025-11-12,811131,3.6,6.0801,BIKE,0,1,0,1,9.74
2025-11-08,551015,3.44,2.3701,CAR,0,0,0,0,3.55
2025-10-23,506332,1.21,2.765,MOPED,0,1,1,0,4.46
2025-11-19,256542,2.12,3.6567,BIKE,1,0,1,0,6.98
2025-11-07,273416,5.59,5.7351,MOPED,0,0,0,0,8.27
2025-11-09,405062,6.06,2.6181,CAR,0,0,1,0,10.12
2025-10-13,938656,1.62,4.0176,BIKE,1,0,1,0,4.9
2025-11-04,663586,2.7,2.1608,CAR,1,0,0,0,3.14
2025-11-26,601708,6.93,4.9004,BIKE,1,0,0,0,16.28
2025-11-25,966651,2.83,2.6857,BIKE,0,0,1,0,6.22
